requests,successful_requests,error_rate,request_per_s,output_tok_per_s,cache_hit_rate,simulated,ttft_ms_p50,ttft_ms_p90,ttft_ms_p99,e2e_ms_p50,e2e_ms_p90,e2e_ms_p99,tpot_ms_p50,tpot_ms_p90,tpot_ms_p99,itl_ms_p50,itl_ms_p90,itl_ms_p99,run
180,180,0.0,68.49561091738654,1095.929774678185,0.6833333333333333,True,27.174928691238165,182.619318831712,253.9827445242554,60.48314040526748,216.01112121716145,289.8389124684036,2.2102345402042074,2.28565365076065,2.408108795682589,4.190126899629831,4.36834441497922,5.4801559541374445,simulated-random-c8
180,180,0.0,84.99658876440319,1359.945420230451,0.8333333333333334,True,27.26163808256388,181.93740462884307,242.66810943372548,60.84832455962896,215.7868512906134,278.1649660971016,2.2172901468972364,2.572355413188537,4.283252350365123,4.16855001822114,4.504704382270576,20.3117141500116,simulated-prefix_affinity-c8
180,180,0.0,89.49537145260474,1431.925943241676,0.8333333333333334,True,26.80409559980035,182.4460164643824,242.13700827211144,59.87336067482829,216.21304294094443,276.9485897477716,2.2040595300495625,2.2763338685035706,2.377362390359244,4.179036244750023,4.377680644392967,5.369611149653792,simulated-session_affinity-c8
