requests,successful_requests,error_rate,request_per_s,output_tok_per_s,cache_hit_rate,simulated,ttft_ms_p50,ttft_ms_p90,ttft_ms_p99,e2e_ms_p50,e2e_ms_p90,e2e_ms_p99,tpot_ms_p50,tpot_ms_p90,tpot_ms_p99,itl_ms_p50,itl_ms_p90,itl_ms_p99,run
32,32,0.0,28.82314205484006,461.17027287744094,0.5,True,104.21396465972066,185.3837237693369,186.94985404610637,138.18602403625846,218.20649476721883,221.8688748870045,2.2233524980644384,2.306837818274896,2.3529041161139808,4.109910223633051,4.229720868170261,5.379151441156865,simulated-random-c4
32,32,0.0,39.88776080014622,638.2041728023395,0.75,True,26.920233387500048,184.65571915730837,185.56141733191907,60.50196988508105,217.84019470214844,220.6441833730787,2.2391032117108507,2.35681826248765,2.5047213739405074,4.162872675806284,4.181547462940216,4.293868951499463,simulated-prefix_affinity-c4
32,32,0.0,40.18909977228186,643.0255963565098,0.75,True,26.663724333047867,184.36471447348595,186.25205020420253,59.849875047802925,216.3389245979488,219.79202393442392,2.209647931158542,2.258549152563016,2.2636219051977,4.118184559047222,4.184925463050604,4.291902212426066,simulated-session_affinity-c4
